trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
2245	468	1	2	1	1	2	1	1.0	1	2012	5	1	2	13.41666667	36	0	1	1	427	0.163333333	0.0711111109999999	0.0313888889999999	0.0	0.048888889	0.0	0	0.056111111	1.5	0.11	0.0	0.0297029999999999
2255	470	1	1	3	4	6	1	1.0	1	2012	5	1	2	19.0	29	1	0	0	8215	1.938888889	0.845	0.194166667	0.166666667	0.240833333	0.1166666669999999	1	0.6727777779999999	3.9	1.59	0.0	0.675888
2259	472	2	2	4	3	1	5	0.0	1	2012	5	1	2	15.66666667	8	1	0	2	1158	0.324166667	0.098611111	0.178055556	0.0	0.046666667	0.0	0	0.061666667	0.0	0.2	0.0	0.0225225
2271	475	0	3	4	3	1	1	1.0	1	2012	5	1	2	14.83333333	46	1	1	2	2806	0.751388889	0.313333333	0.093888889	0.0	0.310555556	0.083333333	1	0.170277778	3.0	0.51	0.0	0.158238
2310	485	0	3	1	3	6	1	0.5	1	2012	5	2	3	11.75	36	1	0	0	1023	0.323333333	0.146388889	0.130277778	0.0	0.12	0.0	0	0.090555556	0.75	0.28	0.0	0.144172
2320	488	2	0	3	2	1	3	0.0	1	2012	5	2	3	7.5	14	1	0	1	4681	1.185277778	0.3444444439999999	0.250555556	0.166666667	0.0	0.0	0	0.311111111	0.85	0.9	0.0	0.211607
2328	490	0	0	1	4	1	1	1.0	1	2012	5	2	3	10.0	21	1	0	1	2125	0.5016666670000001	0.1425	0.143888889	0.0	0.168055556	0.0	0	0.176666667	1.5	0.44	0.0	0.474843
2329	490	0	1	1	4	1	1	1.0	1	2012	5	2	3	18.0	21	1	0	1	2125	0.518055556	0.170277778	0.116388889	0.0	0.21	0.0	0	0.210277778	1.5	0.48	0.0	0.5376489999999999
2338	493	1	1	4	1	1	1	1.0	1	2012	5	2	3	13.0	54	1	1	2	2141	0.502222222	0.144444444	0.1425	0.0	0.1225	0.0	0	0.111666667	1.5	0.35	0.0	0.146766
2339	493	3	0	3	2	1	2	0.0	1	2012	5	2	3	7.75	17	0	0	2	4155	1.129722222	0.336111111	0.264444444	0.083333333	0.183333333	0.1166666669999999	1	0.251666667	0.85	0.78	0.0	0.140177
2361	499	0	5	4	3	1	1	1.0	1	2012	5	2	3	19.51666667	56	0	1	1	4191	1.013888889	0.320833333	0.548611111	0.083333333	0.0	0.0	0	0.218333333	1.5	0.69	0.0	0.132316
2376	502	0	0	1	3	6	5	0.0	1	2012	5	3	4	15.0	76	0	1	0	994	0.232222222	0.093055556	0.0627777779999999	0.0	0.0886111109999999	0.0	0	0.098333333	0.0	0.25	0.0	0.398305
2388	504	2	1	4	2	1	1	1.0	1	2012	5	3	4	17.5	21	1	1	2	873	0.311666667	0.100833333	0.180277778	0.0	0.045	0.0	0	0.141388889	1.5	0.39	0.0	0.119843
2401	507	2	0	3	2	6	5	0.0	1	2012	5	4	5	12.0	17	1	0	0	1613	0.386666667	0.1191666669999999	0.1675	0.0	0.06	0.0	0	0.121388889	0.0	0.28	0.0	0.279176
2403	507	3	0	3	2	6	3	0.0	1	2012	5	4	5	12.0	15	1	0	0	1613	0.386666667	0.1191666669999999	0.1675	0.0	0.06	0.0	0	0.121388889	0.0	0.28	0.0	0.279176
2442	512	1	3	4	3	1	5	0.0	1	2012	5	4	5	18.25	72	0	1	2	2262	0.5725	0.1625	0.14	0.0	0.1825	0.0	0	0.155833333	0.0	0.49	0.0	0.324421
2449	513	1	4	4	5	6	1	1.0	1	2012	5	4	5	0.5	29	1	1	0	4050	0.979166667	0.3408333329999999	0.171666667	0.0	0.455555556	0.0	0	0.290277778	1.5	0.77	0.0	0.390431
2474	518	0	8	1	3	1	4	1.0	1	2012	5	4	5	14.0	42	1	1	2	820	0.230555556	0.0777777779999999	0.063888889	0.0	0.055277778	0.0	0	0.069722222	1.5	0.19	0.0	0.195219
2493	522	0	1	1	3	2	4	1.0	1	2012	5	4	5	15.25	26	1	1	1	3173	0.835833333	0.218055556	0.440555556	0.0	0.133333333	0.0	0	0.213888889	1.5	0.65	0.0	0.1883119999999999
2494	522	0	2	4	3	2	4	1.0	1	2012	5	4	5	18.5	26	1	1	1	1382	0.3533333329999999	0.100833333	0.048888889	0.0	0.169166667	0.0	0	0.133611111	1.5	0.3	0.0	0.3970889999999999
2502	523	0	1	3	5	6	1	1.0	1	2012	5	4	5	14.5	23	1	0	0	1238	0.341666667	0.102777778	0.137222222	0.0	0.0775	0.0	0	0.095277778	1.5	0.25	0.0	0.0962098999999999
2522	527	0	2	1	2	2	1	1.0	1	2012	5	5	6	9.416666667	36	1	1	1	723	0.189722222	0.057222222	0.061944444	0.0	0.067222222	0.0	0	0.056944444	1.5	0.18	0.0	0.0682927
2530	528	0	0	4	3	1	5	0.0	1	2012	5	5	6	10.5	65	1	1	2	2879	0.639444444	0.168055556	0.211388889	0.0	0.1625	0.0	0	0.145833333	0.0	0.44	0.0	0.28381
2542	531	0	1	1	3	6	1	1.0	1	2012	5	5	6	15.0	55	0	0	0	955	0.241388889	0.061666667	0.069444444	0.0	0.056666667	0.0	0	0.056666667	1.5	0.15	0.0	0.352941
2546	532	2	1	4	3	1	2	0.0	1	2012	5	5	6	17.91666667	17	1	0	1	761	0.205	0.089444444	0.1475	0.0	0.083333333	0.0	0	0.077222222	0.0	0.28	0.0	0.1115109999999999
2592	544	2	1	3	3	6	1	1.0	1	2012	5	7	1	0.0	18	0	0	0	3217	0.8	0.293611111	0.1475	0.0	0.251111111	0.0	0	0.219444444	1.5	0.62	0.0	0.194937
2605	549	0	0	4	3	5	1	1.0	1	2012	5	7	1	13.0	28	0	1	1	4322	0.944722222	0.273333333	0.1125	0.0	0.35	0.0	0	0.2491666669999999	1.5	0.85	0.0	0.448161
2623	551	2	3	4	3	1	1	1.0	1	2012	5	7	1	16.83333333	48	0	1	1	2079	0.5558333329999999	0.160555556	0.233055556	0.0	0.153333333	0.0	0	0.121388889	1.5	0.39	0.0	0.176201
2648	562	1	3	4	3	2	1	1.0	1	2012	5	7	1	20.0	46	0	1	1	1935	0.573333333	0.178888889	0.083333333	0.05	0.1180555559999999	0.166666667	1	0.139444444	3.6	0.45	0.0	0.0677291
2686	570	2	0	4	1	1	1	1.0	1	2012	5	8	2	4.666666667	21	1	1	2	8001	3.234722222	0.5872222220000001	0.3508333329999999	0.0	0.318611111	0.0	0	0.213333333	1.5	1.0	0.0	0.263021
2721	578	0	4	3	1	6	1	1.0	1	2012	5	8	2	15.25	45	1	0	0	2922	0.7769444440000001	0.210277778	0.307222222	0.05	0.0	0.0	0	0.187222222	1.5	0.49	0.0	0.606825
2730	580	1	0	3	1	1	1	1.0	1	2012	5	8	2	8.0	50	1	1	1	19242	4.513888889	1.472222222	0.200277778	0.7333333329999999	0.233333333	0.1166666669999999	1	1.351388889	7.7	3.65	10.5	0.673381
2732	580	3	0	3	2	1	5	0.0	1	2012	5	8	2	8.0	17	1	0	1	3343	0.796388889	0.266111111	0.349722222	0.1166666669999999	0.0	0.0	0	0.299166667	0.0	0.77	0.0	0.330548
2740	581	0	4	4	2	1	1	1.0	1	2012	5	8	2	8.833333332999999	48	0	1	1	3024	0.817222222	0.3025	0.033333333	0.0	0.5	0.0	0	0.303888889	1.5	0.73	0.0	0.7577699999999999
2742	581	0	6	4	2	1	1	1.0	1	2012	5	8	2	15.08333333	48	0	1	1	3024	0.817222222	0.302222222	0.033333333	0.0	0.444444444	0.0	0	0.3419444439999999	1.5	0.77	0.0	0.7636069999999999
2787	587	0	1	3	1	1	5	0.0	1	2012	5	9	3	17.0	51	1	1	2	26765	7.066666667000001	2.031666667	0.233888889	1.25	0.0	0.133333333	1	1.378333333	0.0	4.59	0.0	0.637848
2815	592	1	3	4	2	2	1	1.0	1	2012	5	9	3	15.58333333	41	1	0	1	3177	0.7263888890000001	0.200277778	0.2825	0.0	0.303888889	0.0	0	0.200833333	1.5	0.53	0.0	0.204703
2820	592	2	2	4	3	2	3	0.0	1	2012	5	9	3	18.0	11	0	0	1	1887	0.5375	0.165277778	0.158333333	0.0	0.21	0.0	0	0.1913888889999999	0.0	0.4	0.0	0.24238
2826	593	1	0	3	1	6	1	1.0	1	2012	5	9	3	7.5	31	1	1	0	3222	0.796388889	0.259166667	0.1186111109999999	0.0	0.35	0.0	0	0.227222222	1.5	0.57	0.0	0.454768
2833	595	2	0	3	1	1	1	1.0	1	2012	5	9	3	7.833333333	25	0	1	1	2588	0.621388889	0.161111111	0.087777778	0.0	0.283333333	0.0	0	0.143333333	1.5	0.45	0.0	0.193798
2867	600	0	2	4	2	1	1	1.0	1	2012	5	9	3	8.416666667000001	38	1	1	2	590	0.1775	0.0625	0.077222222	0.0	0.075	0.0	0	0.056111111	1.5	0.15	0.0	0.173267
2873	600	0	8	4	2	1	1	1.0	1	2012	5	9	3	17.58333333	38	1	1	2	1083	0.320277778	0.129444444	0.090277778	0.0	0.105555556	0.0	0	0.117777778	1.5	0.29	0.0	0.426887
2893	605	1	0	4	3	2	1	1.0	1	2012	5	9	3	10.0	40	1	1	2	4003	0.98	0.281388889	0.113888889	0.0	0.463055556	0.0	0	0.223333333	1.5	0.57	0.0	0.268657
2901	607	0	0	2	3	6	1	1.0	1	2012	5	9	3	12.0	40	0	1	0	4788	1.163888889	0.3975	0.175833333	0.0	0.453611111	0.113611111	1	0.325555556	3.0	0.84	0.0	0.397611
2913	610	0	0	4	3	1	1	1.0	1	2012	5	9	3	11.5	52	1	1	2	3100	0.795	0.226944444	0.179722222	0.0	0.274166667	0.0	0	0.1988888889999999	1.5	0.61	0.0	0.145251
2935	613	1	0	3	3	2	1	1.0	1	2012	5	10	4	7.5	49	0	0	1	8959	2.159722222	0.7788888890000001	0.270833333	0.3833333329999999	0.0	0.0	0	0.625833333	2.9	1.4	10.5	0.747448
2945	615	0	1	4	1	1	1	1.0	1	2012	5	10	4	15.0	59	1	1	2	4949	1.275	0.41	0.205833333	0.0	0.356111111	0.1	1	0.313055556	3.0	1.39	0.0	0.17835
2954	618	1	0	4	2	2	1	1.0	1	2012	5	10	4	8.5	33	1	1	1	897	0.233888889	0.095	0.124722222	0.0	0.130555556	0.0	0	0.108888889	1.5	0.27	0.0	0.298469
2968	622	0	2	1	1	1	1	1.0	1	2012	5	10	4	20.5	36	0	1	1	1274	0.335	0.179722222	0.0922222219999999	0.0	0.1	0.0	0	0.169166667	1.5	0.37	0.0	0.6091949999999999
2996	626	0	3	3	3	6	5	0.0	1	2012	5	10	4	22.16666667	68	0	0	0	3285	0.7697222220000001	0.259444444	0.068888889	0.0	0.220555556	0.0	0	0.2166666669999999	0.0	0.59	0.0	0.442308
3001	628	0	0	3	1	2	1	1.0	1	2012	5	10	4	8.25	45	1	1	1	2874	0.7261111109999999	0.278611111	0.146388889	0.0	0.260277778	0.0	0	0.218333333	1.5	0.47	10.5	0.558524
3003	628	1	0	3	1	2	1	1.0	1	2012	5	10	4	7.5	53	0	1	1	4965	1.273055556	0.489722222	0.235277778	0.233333333	0.0	0.083333333	1	0.398055556	2.4	0.85	10.5	0.6448010000000001
3024	631	0	5	4	5	1	5	0.0	1	2012	5	11	5	14.5	44	1	1	1	1962	0.539166667	0.151111111	0.18	0.0	0.151388889	0.0	0	0.168333333	0.0	0.42	0.0	0.20297
3031	631	0	12	4	3	1	5	0.0	1	2012	5	11	5	21.33333333	44	1	1	1	566	0.18	0.0633333329999999	0.107777778	0.0	0.033333333	0.0	0	0.0611111109999999	0.0	0.17	0.0	0.2590909999999999
3036	631	1	4	4	1	1	5	0.0	1	2012	5	11	5	0.5	46	0	1	1	1916	0.630277778	0.18	0.406666667	0.0	0.05	0.0	0	0.115833333	0.0	0.4	0.0	0.0575539999999999
3047	631	5	0	4	2	1	5	0.0	1	2012	5	11	5	8.5	8	0	0	1	834	0.3025	0.114166667	0.205833333	0.0	0.041666667	0.0	0	0.118333333	0.0	0.33	0.0	0.241784
3056	632	1	3	1	2	1	1	1.0	1	2012	5	11	5	11.75	40	1	1	2	821	0.225277778	0.053055556	0.144166667	0.0	0.088888889	0.0	0	0.093611111	1.5	0.25	0.0	0.237389
3085	639	1	3	3	1	6	1	1.0	1	2012	5	11	5	17.0	27	1	1	1	6187	1.468055556	0.4638888889999999	0.180277778	0.2166666669999999	0.291666667	0.1166666669999999	1	0.433611111	4.4	1.0	0.0	0.422806
3117	647	0	6	4	3	1	5	0.0	1	2012	5	11	5	21.0	69	0	1	1	3738	0.875	0.226111111	0.138888889	0.0	0.2044444439999999	0.099722222	1	0.168611111	0.0	0.61	0.0	0.0939045
3125	648	1	0	4	4	1	1	1.0	1	2012	5	11	5	18.0	45	1	1	1	12955	3.124166667	0.976388889	0.130277778	0.75	0.066666667	0.25	2	0.762222222	7.7	2.39	0.0	0.581997
3129	649	0	2	3	3	6	5	0.0	1	2012	5	12	6	11.33333333	91	1	0	0	843	0.199722222	0.0675	0.051388889	0.0	0.044722222	0.0	0	0.0427777779999999	0.0	0.11	0.0	0.409091
3132	650	0	3	3	3	2	1	1.0	1	2012	5	12	6	18.5	23	1	1	1	4869	1.186666667	0.477777778	0.138055556	0.066666667	0.211388889	0.083333333	1	0.3963888889999999	3.9	0.85	0.0	0.811493
3137	651	0	2	4	3	1	1	1.0	1	2012	5	12	6	12.25	33	1	1	2	9235	2.551111111	0.946944444	0.1	0.1166666669999999	0.283333333	0.1166666669999999	1	0.306388889	3.0	1.25	0.0	0.398005
3175	661	2	0	3	3	1	1	1.0	1	2012	5	12	6	13.0	19	1	0	1	2592	0.649444444	0.190833333	0.1772222219999999	0.083333333	0.0	0.0	0	0.195833333	1.5	0.52	0.0	0.228369
3200	667	2	0	4	3	1	3	0.0	1	2012	5	13	7	18.83333333	13	1	0	1	897	0.2425	0.1011111109999999	0.1191666669999999	0.0	0.054166667	0.0	0	0.0580555559999999	0.0	0.16	0.0	0.124402
3208	669	0	0	4	3	1	5	0.0	1	2012	5	13	7	12.5	70	1	1	2	14622	3.615555556	1.096666667	0.353055556	0.4	0.0	0.1	1	0.905277778	0.0	2.65	0.0	0.620436
3211	670	0	1	2	3	1	1	1.0	1	2012	5	13	7	12.5	42	1	1	2	1359	0.348055556	0.109722222	0.1041666669999999	0.0	0.1041666669999999	0.0	0	0.107777778	1.5	0.27	0.0	0.337629
3214	670	1	2	2	3	1	5	0.0	1	2012	5	13	7	14.0	47	0	1	2	1628	0.446666667	0.194722222	0.242777778	0.0	0.079166667	0.0	0	0.149444444	0.0	0.37	0.0	0.276952
3221	671	1	1	3	3	1	3	0.0	1	2012	5	13	7	17.0	14	0	0	2	2184	0.518055556	0.2166666669999999	0.241666667	0.0	0.14	0.0	0	0.178611111	0.0	0.47	0.0	0.250389
3253	675	0	6	4	3	1	5	0.0	1	2012	5	14	1	16.58333333	85	0	1	1	4081	0.985	0.2394444439999999	0.141666667	0.0	0.3625	0.0	0	0.179166667	0.0	0.63	0.0	0.3410849999999999
3259	677	1	2	4	3	1	5	0.0	1	2012	5	14	1	15.75	75	1	1	2	1547	0.398611111	0.156388889	0.085	0.0	0.1866666669999999	0.0	0	0.140555556	0.0	0.39	0.0	0.183794
3269	679	1	3	1	1	1	1	1.0	1	2012	5	14	1	14.5	52	1	0	1	642	0.173611111	0.065833333	0.139166667	0.0	0.021666667	0.0	0	0.050833333	1.5	0.14	0.0	0.218579
3272	680	1	0	4	1	3	1	1.0	1	2012	5	14	1	7.5	33	1	0	1	3151	0.973333333	0.306388889	0.185	0.05	0.233888889	0.1166666669999999	1	0.296388889	3.9	0.76	0.0	0.648547
3278	681	0	5	1	3	6	1	1.0	1	2012	5	14	1	22.0	46	0	1	0	999	0.253611111	0.0847222219999999	0.202777778	0.0	0.021944444	0.0	0	0.095	1.5	0.22	0.0	0.128655
3289	683	4	1	1	4	2	1	1.0	1	2012	5	14	1	10.0	19	0	0	1	393	0.162777778	0.066944444	0.105	0.0	0.028611111	0.0	0	0.078611111	1.5	0.14	10.5	0.526502
3292	683	4	4	1	5	2	1	1.0	1	2012	5	14	1	13.83333333	19	0	0	1	1076	0.293333333	0.121388889	0.127222222	0.0	0.088888889	0.0	0	0.180555556	1.5	0.29	10.5	0.773846
3300	685	0	0	3	3	6	1	1.0	1	2012	5	14	1	14.0	41	0	1	0	1734	0.405555556	0.109444444	0.1425	0.0	0.0875	0.0	0	0.085277778	1.5	0.25	0.0	0.540717
3304	685	1	2	3	1	6	1	1.0	1	2012	5	14	1	18.0	42	0	0	0	10882	2.462777778	0.828333333	0.2372222219999999	0.566666667	0.0	0.0	0	0.7544444440000001	2.9	1.99	0.0	0.688144
3308	686	0	4	1	3	1	5	0.0	1	2012	5	14	1	18.0	64	1	0	1	983	0.255277778	0.083333333	0.165555556	0.033333333	0.0	0.0	0	0.099722222	0.0	0.24	0.0	0.409471
3319	688	1	3	3	1	2	1	1.0	1	2012	5	15	2	20.0	39	0	1	2	12803	3.081388889	1.034722222	0.1397222219999999	0.55	0.054444444	0.2666666669999999	2	0.627777778	4.3	3.26	0.0	0.324336
3342	693	1	1	3	5	1	1	1.0	1	2012	5	15	2	7.683333332999999	29	0	0	1	1512	0.4094444439999999	0.136944444	0.1436111109999999	0.0	0.120833333	0.0	0	0.135555556	1.5	0.35	0.0	0.227459
3354	695	2	0	4	1	1	1	1.0	1	2012	5	15	2	8.916666667000001	22	1	1	1	1059	0.286388889	0.088888889	0.1436111109999999	0.0	0.083333333	0.0	0	0.0705555559999999	1.5	0.2	0.0	0.149606
3363	696	0	1	4	4	1	1	1.0	1	2012	5	15	2	14.5	48	1	1	1	5071	1.209444444	0.298611111	0.115833333	0.0	0.371111111	0.0	0	0.237777778	1.5	0.82	0.0	0.0864486
3377	699	0	0	3	3	6	5	0.0	1	2012	5	15	2	13.5	69	1	1	0	730	0.193611111	0.0611111109999999	0.040555556	0.0	0.053333333	0.0	0	0.069444444	0.0	0.14	0.0	0.176
3394	704	0	2	3	3	6	5	0.0	1	2012	5	15	2	14.0	31	0	1	0	4187	1.045	0.363611111	0.305833333	0.1166666669999999	0.0	0.0	0	0.389722222	0.0	0.85	10.5	0.622238
3403	706	0	0	1	3	6	1	1.0	1	2012	5	15	2	15.0	54	1	1	0	779	0.193055556	0.071388889	0.068888889	0.0	0.041666667	0.0	0	0.056666667	1.5	0.13	0.0	0.3578429999999999
3434	711	0	0	3	3	1	5	0.0	1	2012	5	16	3	18.25	62	0	1	2	4686	1.168055556	0.303888889	0.3433333329999999	0.0	0.166666667	0.0	0	0.258888889	0.0	0.92	0.0	0.309013
3502	733	1	2	4	3	1	5	0.0	1	2012	5	17	4	14.0	64	1	1	1	7768	1.963055556	0.6675	0.105	0.35	0.0	0.083333333	1	0.4719444439999999	0.0	1.54	0.0	0.367863
3521	739	1	0	3	3	6	5	0.0	1	2012	5	17	4	9.5	52	0	0	0	13358	3.108333333	1.026388889	0.1325	0.433333333	0.1891666669999999	0.233333333	2	0.8683333329999999	0.0	3.82	0.0	0.420026
3559	747	4	1	4	2	1	5	0.0	1	2012	5	18	5	15.25	10	1	0	1	676	0.277777778	0.091944444	0.136944444	0.0	0.044444444	0.0	0	0.075555556	0.0	0.21	0.0	0.0404412
3563	748	0	0	4	4	1	1	1.0	1	2012	5	18	5	7.5	52	0	1	2	6418	1.545833333	0.415	0.081666667	0.0	0.539444444	0.254166667	1	0.304166667	3.0	1.0	0.0	0.36895
3585	749	0	3	4	1	1	5	0.0	1	2012	5	18	5	17.0	65	0	1	2	2375	0.6052777779999999	0.186111111	0.066111111	0.0	0.224444444	0.0	0	0.164166667	0.0	0.43	0.0	0.304569
3594	752	0	2	3	5	6	1	1.0	1	2012	5	18	5	14.33333333	60	1	0	0	3055	0.638611111	0.176388889	0.1041666669999999	0.0	0.218333333	0.0	0	0.200555556	1.5	0.48	0.0	0.256233
3607	754	0	3	1	3	2	1	1.0	1	2012	5	18	5	15.5	50	1	1	1	558	0.128333333	0.048611111	0.054166667	0.0	0.029166667	0.0	0	0.073055556	1.5	0.1	0.0	0.501901
3618	755	1	1	1	1	6	1	1.0	1	2012	5	18	5	10.0	43	1	0	0	1628	0.374444444	0.123333333	0.113611111	0.066666667	0.0	0.0	0	0.130555556	1.5	0.32	0.0	0.338298
3620	755	1	3	1	3	6	1	1.0	1	2012	5	18	5	13.66666667	43	1	0	0	506	0.138888889	0.0675	0.096388889	0.0	0.036944444	0.0	0	0.045555556	1.5	0.1	0.0	0.75
3656	762	3	0	3	2	2	3	0.0	1	2012	5	18	5	7.5	15	1	0	1	4222	1.078333333	0.346666667	0.1	0.0	0.585	0.0	0	0.2575	0.0	0.64	0.0	0.347357
3700	769	3	2	4	3	1	5	0.0	1	2012	5	19	6	17.83333333	6	1	0	2	1979	0.499166667	0.128333333	0.213333333	0.0	0.105555556	0.0	0	0.108611111	0.0	0.36	0.0	0.207161
3711	773	1	0	1	3	1	1	1.0	1	2012	5	19	6	19.5	38	0	0	1	712	0.187777778	0.056666667	0.079166667	0.0	0.033333333	0.0	0	0.081388889	1.5	0.21	0.0	0.0375427
3714	774	0	1	3	4	1	4	1.0	1	2012	5	19	6	11.66666667	30	1	1	1	6565	1.803055556	0.768333333	0.173333333	0.3	0.163333333	0.133333333	1	0.309444444	2.5	1.23	0.0	0.309695
3715	774	0	2	4	3	1	4	1.0	1	2012	5	19	6	12.5	30	1	1	1	2725	0.796666667	0.234166667	0.208611111	0.0	0.441111111	0.0	0	0.188611111	1.5	0.56	0.0	0.278351
3735	777	0	6	4	3	2	1	1.0	1	2012	5	19	6	15.75	49	0	1	1	2494	0.634444444	0.22	0.293055556	0.0	0.214722222	0.0	0	0.220277778	1.5	0.42	0.0	0.562421
3738	777	1	3	2	3	1	1	1.0	1	2012	5	19	6	15.0	49	1	1	1	2582	0.6316666670000001	0.310555556	0.119444444	0.0	0.2463888889999999	0.0	0	0.2491666669999999	1.5	0.58	0.0	0.616499
3767	783	2	0	3	1	6	1	1.0	1	2012	5	19	6	6.0	43	0	1	0	16180	3.816388889	1.200833333	0.041944444	0.0	1.156666667	0.171666667	1	0.7466666670000001	3.0	2.5	0.0	0.46131
3789	786	3	1	3	2	1	4	0.5	1	2012	5	20	7	21.0	18	0	0	1	14446	3.469166667	0.995833333	0.4013888889999999	0.45	0.0	0.1166666669999999	1	0.493333333	1.0	2.13	0.0	0.212275
3799	787	1	2	4	5	1	1	1.0	1	2012	5	20	7	15.25	36	1	1	1	2636	0.593611111	0.186944444	0.04	0.0	0.170833333	0.0	0	0.125833333	1.5	0.4	0.0	0.298013
3804	788	0	2	4	3	1	1	1.0	1	2012	5	20	7	14.0	33	1	1	1	1870	0.512222222	0.183055556	0.2638888889999999	0.05	0.0	0.0	0	0.186111111	1.5	0.46	0.0	0.441791
3821	790	0	1	4	3	1	1	0.0	1	2012	5	20	7	14.5	35	1	0	1	3974	0.942777778	0.32	0.151388889	0.166666667	0.0	0.1	1	0.312777778	2.1	0.79	0.0	0.330373
3882	801	0	2	4	2	1	1	1.0	1	2012	5	21	1	18.0	47	1	1	1	2491	0.7936111109999999	0.2425	0.373611111	0.0	0.2225	0.0	0	0.136944444	1.5	0.49	0.0	0.0547666999999999
3935	808	2	1	1	5	1	3	0.0	1	2012	5	21	1	15.5	12	0	0	1	765	0.201666667	0.085833333	0.0313888889999999	0.0	0.066666667	0.0	0	0.044444444	0.0	0.13	0.0	0.025
3958	814	0	2	4	3	1	1	1.0	1	2012	5	22	2	14.75	56	0	1	2	2071	0.569722222	0.2025	0.3175	0.0	0.091666667	0.0	0	0.167222222	1.5	0.55	0.0	0.111296
3997	821	0	1	4	3	1	5	0.0	1	2012	5	22	2	12.0	65	0	1	2	2205	0.5458333329999999	0.221944444	0.135555556	0.0	0.151666667	0.0	0	0.166944444	0.0	0.44	0.0	0.18802
4016	827	0	1	1	3	6	5	0.0	1	2012	5	22	2	13.25	76	0	0	0	980	0.275277778	0.103888889	0.194722222	0.033333333	0.0	0.0	0	0.125833333	0.0	0.28	0.0	0.483444
4026	831	0	0	4	2	1	1	1.0	1	2012	5	23	3	13.75	48	0	1	1	6888	1.98	0.445	0.173333333	0.0	0.416666667	0.0	0	0.2869444439999999	1.5	1.1	0.0	0.331075
4065	837	0	1	3	1	6	1	1.0	1	2012	5	23	3	15.0	21	1	0	0	10306	2.461666667	0.875277778	0.150833333	0.366666667	0.201388889	0.1541666669999999	1	0.8130555559999999	4.3	2.05	10.5	0.623505
4079	841	1	1	3	1	2	1	1.0	1	2012	5	23	3	18.0	51	1	1	1	2970	0.742777778	0.268055556	0.122777778	0.2166666669999999	0.0	0.0	0	0.225	1.5	0.47	0.0	0.393827
4087	842	0	3	4	3	1	5	0.0	1	2012	5	23	3	12.25	64	1	1	1	8621	2.0758333330000003	0.672222222	0.128611111	0.283333333	0.0	0.166666667	1	0.491666667	0.0	1.79	0.0	0.416384
4088	842	0	4	4	3	1	5	0.0	1	2012	5	23	3	13.25	64	1	1	1	1836	0.5	0.132222222	0.218611111	0.0	0.148888889	0.0	0	0.148888889	0.0	0.44	0.0	0.195896
4108	843	2	1	1	2	6	5	0.0	1	2012	5	23	3	15.25	9	1	0	0	478	0.161666667	0.041388889	0.088888889	0.0	0.058333333	0.0	0	0.049444444	0.0	0.11	0.0	0.00561798
4124	846	0	0	4	1	1	1	1.0	1	2012	5	23	3	7.833333333	36	0	1	2	3924	0.958888889	0.306944444	0.099444444	0.066666667	0.125	0.133333333	1	0.306111111	3.2	0.78	0.0	0.396552
4143	849	3	3	3	3	2	3	0.0	1	2012	5	23	3	15.0	15	1	0	1	4972	1.179722222	0.3883333329999999	0.2125	0.0	0.360277778	0.0	0	0.339166667	0.0	0.76	0.0	0.453726
4154	852	0	0	3	3	1	5	0.0	1	2012	5	23	3	9.75	65	0	1	1	5052	1.301666667	0.365833333	0.214722222	0.0	0.456666667	0.0	0	0.378611111	0.0	1.05	0.0	0.326486
4195	861	0	0	1	3	1	1	1.0	1	2012	5	24	4	10.16666667	57	1	0	1	782	0.2069444439999999	0.055833333	0.0461111109999999	0.0	0.06	0.0	0	0.0586111109999999	1.5	0.15	0.0	0.260664
4219	866	0	0	3	3	6	5	0.0	1	2012	5	24	4	12.05	65	0	1	0	2778	0.6825	0.235	0.115	0.0	0.3858333329999999	0.0	0	0.238055556	0.0	0.58	0.0	0.532089
4221	866	0	3	3	5	6	5	0.0	1	2012	5	24	4	16.0	65	0	1	0	1055	0.2575	0.098888889	0.134166667	0.0	0.053333333	0.0	0	0.098055556	0.0	0.2	0.0	0.405099
4230	869	0	4	3	5	6	1	1.0	1	2012	5	24	4	20.0	25	0	0	0	2973	0.7533333329999999	0.334166667	0.048055556	0.083333333	0.0	0.0	0	0.337222222	2.4	0.68	0.0	0.545305
4232	869	1	0	3	3	6	1	1.0	1	2012	5	24	4	19.0	25	0	1	0	10012	2.288333333	0.7444444440000001	0.148611111	0.35	0.0	0.1	1	0.649444444	2.4	1.55	0.0	0.723695
4248	874	1	1	3	4	6	1	0.5	1	2012	5	25	5	17.0	23	0	0	0	1483	0.350555556	0.108333333	0.1375	0.0	0.068888889	0.0	0	0.185	0.75	0.51	0.0	0.396396
4249	875	0	0	4	1	1	1	1.0	1	2012	5	25	5	6.0	44	1	1	1	9118	2.361666667	0.788333333	0.44	0.0	0.2475	0.0	0	0.295555556	1.5	1.39	0.0	0.0385338
